customer_id,timestamp,voltage,current,power,is_theft
24,2024-06-18 02:00:00,235.39,9.787,2.304,0
30,2024-06-17 16:00:00,233.4,11.353,2.65,0
7,2024-06-15 01:00:00,229.6,9.212,2.115,0
38,2024-06-22 05:00:00,232.24,12.41,2.882,0
15,2024-06-07 10:00:00,233.97,11.356,2.657,0
29,2024-06-01 04:00:00,229.98,10.88,2.502,0
46,2024-06-29 14:00:00,215.34,1.097,0.236,1
20,2024-06-13 07:00:00,231.01,14.668,3.388,0
27,2024-06-01 09:00:00,231.24,12.738,2.946,0
3,2024-05-31 01:00:00,225.06,9.163,2.062,0
5,2024-06-30 00:00:00,230.12,8.205,1.888,0
34,2024-06-05 11:00:00,227.21,9.858,2.24,0
39,2024-05-31 02:00:00,235.35,9.382,2.208,0
2,2024-06-03 12:00:00,227.77,9.879,2.25,0
50,2024-06-14 19:00:00,217.33,2.147,0.467,1
39,2024-06-10 14:00:00,232.54,9.101,2.116,0
38,2024-06-25 18:00:00,228.39,16.822,3.842,0
50,2024-06-06 23:00:00,217.2,1.319,0.286,1
15,2024-06-08 01:00:00,232.39,8.39,1.95,0
20,2024-06-20 23:00:00,226.24,10.63,2.405,0
49,2024-06-11 22:00:00,214.26,1.806,0.387,1
50,2024-06-27 08:00:00,233.79,1.631,0.381,1
12,2024-06-06 16:00:00,229.88,10.553,2.426,0
11,2024-06-13 16:00:00,229.26,12.57,2.882,0
24,2024-06-19 14:00:00,236.05,8.665,2.045,0
27,2024-06-23 07:00:00,230.34,14.437,3.325,0
3,2024-06-10 04:00:00,227.57,10.45,2.378,0
4,2024-06-03 10:00:00,230.24,10.766,2.479,0
23,2024-06-17 04:00:00,228.52,11.7,2.674,0
25,2024-06-03 09:00:00,235.03,12.9,3.032,0
2,2024-06-18 00:00:00,227.53,8.103,1.844,0
45,2024-06-01 18:00:00,213.68,2.154,0.46,1
47,2024-06-29 06:00:00,215.45,1.288,0.277,1
2,2024-06-15 03:00:00,229.79,8.333,1.915,0
5,2024-06-25 21:00:00,227.05,14.43,3.276,0
24,2024-06-18 08:00:00,232.23,15.101,3.507,0
47,2024-06-07 01:00:00,217.49,1.959,0.426,1
11,2024-06-07 23:00:00,231.66,10.459,2.423,0
45,2024-06-01 00:00:00,204.9,2.923,0.599,1
34,2024-06-20 14:00:00,230.38,9.09,2.094,0
41,2024-06-02 23:00:00,222.37,1.838,0.409,1
19,2024-06-15 23:00:00,225.9,10.728,2.423,0
7,2024-06-06 19:00:00,229.65,17.125,3.933,0
16,2024-06-11 19:00:00,222.41,17.431,3.877,0
33,2024-06-26 05:00:00,229.75,12.457,2.862,0
42,2024-06-17 02:00:00,215.05,0.91,0.196,1
32,2024-06-20 14:00:00,232.56,9.814,2.282,0
38,2024-06-13 08:00:00,231.55,14.945,3.46,0
5,2024-06-07 20:00:00,228.81,15.857,3.628,0
43,2024-06-12 04:00:00,201.21,1.9,0.382,1
11,2024-06-13 05:00:00,231.37,12.523,2.897,0
21,2024-06-09 00:00:00,225.0,10.261,2.309,0
44,2024-06-21 23:00:00,217.92,1.377,0.3,1
21,2024-06-12 23:00:00,229.39,10.079,2.312,0
3,2024-06-18 06:00:00,225.67,14.838,3.349,0
44,2024-06-20 07:00:00,216.53,1.984,0.43,1
18,2024-06-19 16:00:00,229.85,11.514,2.646,0
20,2024-06-22 13:00:00,229.58,9.289,2.133,0
17,2024-06-24 01:00:00,223.57,9.013,2.015,0
23,2024-06-26 21:00:00,229.88,13.838,3.181,0
5,2024-06-04 18:00:00,230.67,16.289,3.757,0
16,2024-06-03 12:00:00,231.52,8.313,1.925,0
13,2024-06-02 14:00:00,235.55,7.575,1.784,0
46,2024-06-17 20:00:00,219.64,4.525,0.994,1
48,2024-06-24 04:00:00,220.09,1.555,0.342,1
19,2024-06-19 13:00:00,233.57,9.097,2.125,0
7,2024-06-26 16:00:00,232.24,10.321,2.397,0
18,2024-06-04 23:00:00,227.45,9.59,2.181,0
9,2024-06-21 13:00:00,228.48,10.004,2.286,0
18,2024-06-20 02:00:00,230.17,8.699,2.002,0
39,2024-06-28 10:00:00,228.88,11.425,2.615,0
21,2024-06-03 07:00:00,229.7,16.041,3.685,0
35,2024-06-29 03:00:00,228.18,9.529,2.174,0
28,2024-06-15 05:00:00,231.35,12.248,2.834,0
40,2024-06-12 21:00:00,227.64,14.177,3.227,0
5,2024-06-17 10:00:00,230.12,10.957,2.521,0
37,2024-06-09 22:00:00,234.58,12.296,2.884,0
7,2024-06-05 19:00:00,234.87,18.002,4.228,0
47,2024-06-11 01:00:00,216.76,1.079,0.234,1
45,2024-06-20 06:00:00,228.26,0.987,0.225,1
6,2024-06-15 09:00:00,233.34,12.458,2.907,0
50,2024-06-24 06:00:00,216.38,0.622,0.135,1
34,2024-05-31 01:00:00,231.7,9.585,2.221,0
14,2024-06-06 03:00:00,228.56,9.12,2.084,0
50,2024-06-25 05:00:00,199.13,2.163,0.431,1
39,2024-06-15 12:00:00,226.66,9.263,2.1,0
41,2024-06-23 08:00:00,217.65,1.722,0.375,1
3,2024-06-13 21:00:00,230.2,14.745,3.394,0
25,2024-06-27 02:00:00,225.36,9.559,2.154,0
37,2024-06-11 04:00:00,228.97,11.395,2.609,0
20,2024-06-19 14:00:00,230.6,10.446,2.409,0
48,2024-06-02 09:00:00,218.25,2.0,0.436,1
8,2024-06-19 05:00:00,235.08,11.788,2.771,0
41,2024-06-28 08:00:00,232.81,1.236,0.288,1
30,2024-06-18 17:00:00,233.61,13.704,3.201,0
38,2024-06-12 15:00:00,230.06,10.787,2.482,0
6,2024-06-11 08:00:00,227.54,14.685,3.341,0
8,2024-06-18 14:00:00,230.79,9.22,2.128,0
27,2024-06-05 09:00:00,224.69,14.448,3.246,0
15,2024-06-04 03:00:00,234.45,8.671,2.033,0
25,2024-06-03 03:00:00,226.23,9.831,2.224,0
17,2024-06-15 13:00:00,227.4,8.866,2.016,0
30,2024-06-26 02:00:00,228.9,8.018,1.835,0
29,2024-06-12 06:00:00,225.77,15.608,3.524,0
1,2024-06-02 09:00:00,230.18,13.616,3.134,0
50,2024-06-14 08:00:00,211.73,2.695,0.571,1
30,2024-06-28 02:00:00,231.0,8.793,2.031,0
36,2024-06-25 21:00:00,227.05,14.672,3.331,0
30,2024-06-15 15:00:00,226.56,11.274,2.554,0
43,2024-06-17 00:00:00,213.73,5.795,1.239,1
44,2024-06-28 00:00:00,209.35,2.647,0.554,1
8,2024-06-15 13:00:00,227.68,9.146,2.082,0
27,2024-06-09 18:00:00,224.56,17.037,3.826,0
32,2024-05-31 19:00:00,229.99,16.76,3.854,0
30,2024-06-16 22:00:00,224.04,11.541,2.586,0
42,2024-06-22 21:00:00,218.8,1.11,0.243,1
17,2024-06-03 07:00:00,227.21,15.835,3.598,0
27,2024-06-05 15:00:00,228.24,9.989,2.28,0
32,2024-06-26 00:00:00,233.93,8.358,1.955,0
31,2024-06-27 00:00:00,228.43,8.768,2.003,0
22,2024-06-10 16:00:00,233.15,11.685,2.724,0
19,2024-06-15 19:00:00,227.91,18.222,4.153,0
40,2024-06-27 14:00:00,229.7,9.87,2.267,0
31,2024-06-12 10:00:00,232.57,11.214,2.608,0
49,2024-06-26 20:00:00,239.48,7.135,1.709,1
32,2024-06-12 21:00:00,233.24,14.163,3.303,0
10,2024-06-16 17:00:00,226.69,15.914,3.607,0
22,2024-06-04 23:00:00,230.71,9.429,2.175,0
26,2024-06-17 11:00:00,230.08,8.782,2.021,0
35,2024-06-24 14:00:00,231.6,8.601,1.992,0
2,2024-06-06 19:00:00,223.34,18.822,4.204,0
27,2024-06-19 22:00:00,228.5,11.573,2.644,0
11,2024-06-02 10:00:00,227.83,10.812,2.463,0
38,2024-06-12 20:00:00,232.61,17.673,4.111,0
23,2024-06-03 09:00:00,234.34,12.964,3.038,0
1,2024-06-22 14:00:00,228.66,9.308,2.128,0
13,2024-06-15 02:00:00,228.27,9.851,2.249,0
18,2024-06-14 17:00:00,229.35,14.547,3.336,0
28,2024-06-19 06:00:00,232.49,14.62,3.399,0
6,2024-06-25 21:00:00,229.08,15.415,3.531,0
3,2024-06-17 12:00:00,227.11,11.156,2.534,0
7,2024-06-21 06:00:00,229.34,15.3,3.509,0
2,2024-06-22 23:00:00,229.58,10.521,2.415,0
39,2024-06-12 12:00:00,227.27,9.959,2.263,0
26,2024-06-22 06:00:00,229.67,15.562,3.574,0
22,2024-06-19 04:00:00,234.75,11.65,2.735,0
4,2024-06-28 03:00:00,230.05,9.381,2.158,0
2,2024-05-31 14:00:00,231.52,10.522,2.436,0
31,2024-06-11 18:00:00,228.7,16.599,3.796,0
34,2024-06-12 16:00:00,233.67,12.33,2.881,0
18,2024-06-01 02:00:00,234.48,8.991,2.108,0
26,2024-05-31 23:00:00,229.94,10.062,2.314,0
30,2024-06-04 18:00:00,229.9,15.333,3.525,0
42,2024-06-20 10:00:00,223.98,1.642,0.368,1
17,2024-06-02 20:00:00,234.11,15.519,3.633,0
35,2024-06-13 09:00:00,230.93,11.374,2.627,0
23,2024-06-17 01:00:00,229.75,9.579,2.201,0
29,2024-06-29 14:00:00,229.34,7.813,1.792,0
19,2024-06-11 02:00:00,230.74,9.09,2.098,0
37,2024-06-14 02:00:00,229.1,8.5,1.947,0
7,2024-06-28 15:00:00,231.03,10.028,2.317,0
31,2024-06-07 03:00:00,231.15,8.266,1.911,0
4,2024-06-20 02:00:00,229.89,8.616,1.981,0
42,2024-06-10 20:00:00,204.52,6.537,1.337,1
12,2024-06-28 04:00:00,233.07,9.681,2.256,0
20,2024-06-23 14:00:00,225.66,8.395,1.894,0
43,2024-06-15 22:00:00,218.15,1.963,0.428,1
45,2024-06-17 15:00:00,228.6,1.785,0.408,1
4,2024-06-23 21:00:00,237.6,13.241,3.146,0
44,2024-06-23 04:00:00,218.26,1.528,0.334,1
15,2024-06-01 10:00:00,228.48,11.024,2.519,0
33,2024-06-25 12:00:00,230.43,8.829,2.034,0
27,2024-06-16 02:00:00,232.32,8.752,2.033,0
31,2024-06-01 20:00:00,229.03,16.987,3.891,0
28,2024-06-09 14:00:00,235.74,10.126,2.387,0
41,2024-06-12 00:00:00,210.69,1.794,0.378,1
14,2024-05-31 07:00:00,225.64,14.551,3.283,0
42,2024-06-05 21:00:00,222.73,5.442,1.212,1
22,2024-06-28 09:00:00,225.98,12.413,2.805,0
21,2024-06-22 06:00:00,226.91,15.0,3.404,0
43,2024-05-31 04:00:00,217.72,1.853,0.403,1
33,2024-06-08 23:00:00,232.61,9.581,2.229,0
48,2024-06-07 05:00:00,227.91,1.556,0.355,1
49,2024-06-11 07:00:00,217.38,2.256,0.49,1
37,2024-06-20 08:00:00,233.67,13.272,3.101,0
49,2024-06-07 02:00:00,212.92,2.687,0.572,1
21,2024-06-19 08:00:00,236.29,14.617,3.454,0
44,2024-06-26 03:00:00,212.31,2.55,0.541,1
23,2024-06-09 14:00:00,230.14,9.395,2.162,0
22,2024-06-22 02:00:00,228.88,8.932,2.044,0
40,2024-06-02 17:00:00,227.39,14.746,3.353,0
35,2024-06-09 18:00:00,230.53,16.646,3.837,0
28,2024-06-10 10:00:00,227.55,11.101,2.526,0
36,2024-06-07 01:00:00,226.91,8.87,2.013,0
6,2024-06-19 03:00:00,228.92,11.028,2.524,0
24,2024-06-19 17:00:00,231.18,14.708,3.4,0
1,2024-06-14 20:00:00,238.43,15.938,3.8,0
28,2024-06-16 01:00:00,231.94,7.837,1.818,0
28,2024-06-22 21:00:00,225.58,13.881,3.131,0
30,2024-06-27 07:00:00,226.56,15.847,3.59,0
36,2024-05-31 08:00:00,226.72,15.66,3.55,0
30,2024-06-17 11:00:00,226.02,10.471,2.367,0
41,2024-06-29 23:00:00,215.76,2.361,0.509,1
30,2024-06-25 21:00:00,230.31,14.2,3.27,0
36,2024-06-29 10:00:00,229.14,10.117,2.318,0
44,2024-06-21 01:00:00,222.53,2.303,0.513,1
14,2024-06-13 03:00:00,236.62,8.03,1.9,0
19,2024-06-26 18:00:00,227.64,15.539,3.537,0
4,2024-06-04 08:00:00,229.75,14.432,3.316,0
9,2024-06-20 09:00:00,229.64,13.233,3.039,0
3,2024-06-28 01:00:00,228.87,9.08,2.078,0
37,2024-06-22 10:00:00,227.5,10.281,2.339,0
6,2024-06-11 10:00:00,228.94,10.606,2.428,0
40,2024-06-18 15:00:00,230.26,9.97,2.296,0
36,2024-06-03 01:00:00,233.0,9.79,2.281,0
3,2024-06-12 15:00:00,226.88,9.532,2.163,0
24,2024-06-10 14:00:00,223.82,9.769,2.187,0
34,2024-06-27 18:00:00,227.75,15.137,3.447,0
41,2024-06-14 00:00:00,229.1,2.06,0.472,1
10,2024-06-19 19:00:00,228.05,17.457,3.981,0
28,2024-06-18 17:00:00,225.09,12.885,2.9,0
13,2024-06-20 02:00:00,229.85,7.579,1.742,0
2,2024-06-26 11:00:00,231.72,9.545,2.212,0
37,2024-06-23 20:00:00,232.57,16.284,3.787,0
49,2024-06-12 19:00:00,219.52,0.688,0.151,1
7,2024-06-26 23:00:00,229.27,10.28,2.357,0
15,2024-06-14 14:00:00,229.98,9.1,2.093,0
47,2024-06-01 21:00:00,219.3,2.051,0.45,1
42,2024-06-14 12:00:00,213.16,1.185,0.253,1
16,2024-06-06 22:00:00,229.94,11.937,2.745,0
6,2024-06-14 12:00:00,231.22,8.644,1.999,0
41,2024-06-18 09:00:00,221.2,2.38,0.527,1
15,2024-06-07 15:00:00,233.48,8.863,2.069,0
15,2024-06-10 19:00:00,227.22,17.299,3.931,0
29,2024-06-02 01:00:00,234.1,8.274,1.937,0
43,2024-06-13 17:00:00,218.41,2.631,0.575,1
21,2024-06-18 18:00:00,228.24,15.241,3.479,0
27,2024-06-03 15:00:00,229.57,11.26,2.585,0
21,2024-06-14 10:00:00,223.14,11.178,2.494,0
22,2024-06-06 13:00:00,232.95,7.043,1.641,0
19,2024-06-12 16:00:00,228.78,12.451,2.849,0
16,2024-06-18 00:00:00,228.33,8.663,1.978,0
24,2024-06-05 15:00:00,228.66,10.141,2.319,0
26,2024-06-10 08:00:00,232.74,14.866,3.46,0
18,2024-06-10 16:00:00,228.2,11.063,2.525,0
42,2024-06-11 02:00:00,222.28,1.922,0.427,1
48,2024-06-11 04:00:00,217.68,1.68,0.366,1
17,2024-06-02 19:00:00,229.39,18.171,4.168,0
41,2024-06-01 07:00:00,228.69,1.04,0.238,1
8,2024-06-28 17:00:00,231.13,12.844,2.969,0
37,2024-06-09 13:00:00,232.1,8.772,2.036,0
20,2024-05-31 07:00:00,227.57,15.395,3.503,0
26,2024-06-11 14:00:00,227.78,9.294,2.117,0
4,2024-06-22 13:00:00,229.44,8.669,1.989,0
37,2024-06-03 12:00:00,230.72,10.513,2.425,0
22,2024-06-13 15:00:00,227.99,10.023,2.285,0
5,2024-06-22 21:00:00,233.29,13.43,3.133,0
24,2024-06-03 20:00:00,225.93,17.077,3.858,0
25,2024-06-06 00:00:00,236.5,8.73,2.065,0
48,2024-06-29 21:00:00,221.85,1.258,0.279,1
1,2024-06-09 02:00:00,232.6,8.782,2.043,0
25,2024-06-02 20:00:00,231.38,16.416,3.798,0
25,2024-06-09 11:00:00,230.1,10.255,2.36,0
31,2024-06-23 14:00:00,226.1,10.029,2.268,0
43,2024-06-08 03:00:00,217.4,2.633,0.573,1
4,2024-06-20 12:00:00,226.36,9.531,2.157,0
36,2024-06-07 00:00:00,228.69,7.46,1.706,0
46,2024-06-20 21:00:00,209.07,8.605,1.799,1
18,2024-06-25 05:00:00,230.3,13.178,3.035,0
40,2024-06-15 17:00:00,228.28,14.808,3.38,0
44,2024-06-16 12:00:00,211.04,1.779,0.376,1
44,2024-06-01 21:00:00,204.91,0.664,0.136,1
23,2024-06-18 04:00:00,227.1,10.459,2.375,0
22,2024-06-16 08:00:00,226.21,13.678,3.094,0
39,2024-06-14 18:00:00,232.12,16.388,3.804,0
27,2024-06-18 07:00:00,227.71,16.641,3.789,0
35,2024-06-03 02:00:00,225.66,8.963,2.023,0
47,2024-06-25 04:00:00,225.22,1.62,0.365,1
29,2024-06-23 04:00:00,228.66,11.132,2.545,0
8,2024-06-05 13:00:00,224.19,8.252,1.85,0
47,2024-06-21 06:00:00,212.09,2.584,0.548,1
10,2024-06-23 05:00:00,234.09,13.072,3.06,0
13,2024-06-03 02:00:00,232.5,10.69,2.485,0
11,2024-06-26 18:00:00,233.33,15.553,3.629,0
2,2024-06-23 12:00:00,229.49,8.96,2.056,0
9,2024-06-10 10:00:00,225.59,9.877,2.228,0
31,2024-06-06 12:00:00,234.79,8.107,1.903,0
41,2024-06-22 23:00:00,227.28,0.896,0.204,1
32,2024-06-12 00:00:00,232.09,8.667,2.011,0
23,2024-06-03 04:00:00,219.74,10.757,2.364,0
6,2024-06-20 14:00:00,231.59,9.088,2.105,0
36,2024-06-11 09:00:00,228.27,12.141,2.771,0
36,2024-06-24 03:00:00,233.69,9.802,2.291,0
10,2024-06-26 18:00:00,228.54,16.075,3.674,0
47,2024-06-29 19:00:00,205.88,0.727,0.15,1
38,2024-06-11 12:00:00,227.91,8.641,1.969,0
29,2024-06-24 13:00:00,229.77,9.373,2.154,0
48,2024-06-19 05:00:00,212.18,0.901,0.191,1
20,2024-06-18 15:00:00,232.93,9.872,2.299,0
10,2024-06-21 11:00:00,225.4,9.901,2.232,0
7,2024-06-18 09:00:00,231.68,11.403,2.642,0
28,2024-06-05 19:00:00,228.53,18.213,4.162,0
9,2024-06-07 09:00:00,231.74,12.603,2.92,0
8,2024-06-22 12:00:00,231.96,8.936,2.073,0
27,2024-06-21 21:00:00,230.5,14.716,3.392,0
28,2024-06-23 23:00:00,230.86,9.72,2.244,0
26,2024-06-18 22:00:00,230.08,11.864,2.73,0
4,2024-06-17 06:00:00,229.52,14.305,3.283,0
37,2024-05-31 22:00:00,228.41,11.548,2.638,0
32,2024-05-31 07:00:00,231.57,14.61,3.383,0
7,2024-06-28 21:00:00,227.73,14.007,3.19,0
24,2024-06-16 03:00:00,231.02,9.942,2.297,0
11,2024-06-22 14:00:00,235.82,9.97,2.351,0
44,2024-06-04 18:00:00,227.35,1.47,0.334,1
27,2024-06-07 16:00:00,233.32,11.441,2.669,0
23,2024-06-17 08:00:00,229.47,14.174,3.252,0
10,2024-06-10 21:00:00,232.41,12.92,3.003,0
13,2024-06-17 13:00:00,226.33,9.644,2.183,0
17,2024-06-13 15:00:00,231.72,9.181,2.127,0
42,2024-06-09 18:00:00,214.65,1.312,0.282,1
16,2024-06-02 21:00:00,231.51,13.152,3.045,0
45,2024-06-20 21:00:00,219.81,2.528,0.556,1
30,2024-06-16 20:00:00,236.03,16.797,3.964,0
8,2024-06-20 22:00:00,225.3,11.959,2.694,0
35,2024-06-05 05:00:00,226.93,13.047,2.961,0
25,2024-06-16 14:00:00,233.12,9.94,2.317,0
50,2024-06-04 01:00:00,212.04,1.083,0.23,1
14,2024-06-03 08:00:00,236.55,15.456,3.656,0
22,2024-06-08 01:00:00,230.09,8.874,2.042,0
20,2024-06-23 13:00:00,225.78,9.608,2.169,0
13,2024-05-31 21:00:00,232.07,14.205,3.296,0
13,2024-06-16 16:00:00,232.4,11.538,2.682,0
12,2024-06-22 01:00:00,228.47,9.208,2.104,0
46,2024-06-15 01:00:00,220.02,1.393,0.307,1
28,2024-06-22 05:00:00,226.3,13.121,2.969,0
1,2024-06-27 20:00:00,227.25,16.222,3.687,0
30,2024-06-03 21:00:00,233.37,14.258,3.327,0
39,2024-06-01 05:00:00,230.17,11.794,2.715,0
11,2024-06-14 22:00:00,232.08,11.749,2.727,0
15,2024-06-01 12:00:00,228.43,8.906,2.034,0
14,2024-06-23 11:00:00,234.42,9.466,2.219,0
27,2024-06-11 01:00:00,229.96,8.402,1.932,0
11,2024-06-28 18:00:00,230.65,14.674,3.385,0
2,2024-06-03 19:00:00,233.1,16.41,3.825,0
11,2024-06-18 14:00:00,233.33,9.495,2.215,0
30,2024-06-15 00:00:00,229.22,8.301,1.903,0
30,2024-06-11 06:00:00,229.45,14.074,3.229,0
36,2024-06-18 17:00:00,227.39,13.747,3.126,0
15,2024-06-19 19:00:00,230.03,16.651,3.83,0
21,2024-06-24 08:00:00,230.08,13.958,3.211,0
3,2024-06-27 11:00:00,227.99,9.932,2.264,0
48,2024-06-11 22:00:00,201.4,1.303,0.262,1
16,2024-06-21 06:00:00,231.09,14.174,3.275,0
16,2024-06-24 12:00:00,229.54,8.066,1.852,0
14,2024-06-02 00:00:00,232.07,9.3,2.158,0
26,2024-06-01 04:00:00,229.2,10.688,2.45,0
37,2024-06-04 08:00:00,233.04,14.384,3.352,0
49,2024-06-18 18:00:00,226.41,8.241,1.866,1
16,2024-06-29 03:00:00,232.33,9.342,2.17,0
30,2024-06-09 14:00:00,230.63,8.608,1.985,0
14,2024-06-02 18:00:00,225.31,16.535,3.726,0
44,2024-06-07 06:00:00,221.74,0.601,0.133,1
24,2024-06-14 17:00:00,230.27,13.45,3.097,0
29,2024-06-28 05:00:00,229.56,12.552,2.882,0
35,2024-06-16 16:00:00,232.92,11.059,2.576,0
17,2024-06-01 19:00:00,229.52,16.622,3.815,0
44,2024-06-15 22:00:00,223.36,6.548,1.462,1
6,2024-06-19 08:00:00,228.84,14.542,3.328,0
8,2024-06-24 12:00:00,229.02,9.044,2.071,0
47,2024-06-27 08:00:00,213.86,1.297,0.277,1
17,2024-06-14 16:00:00,231.34,10.786,2.495,0
28,2024-06-21 21:00:00,232.21,13.559,3.148,0
32,2024-06-21 23:00:00,229.53,11.466,2.632,0
44,2024-06-02 08:00:00,216.15,0.731,0.158,1
5,2024-06-20 05:00:00,234.33,12.052,2.824,0
37,2024-06-29 06:00:00,231.09,14.698,3.397,0
12,2024-06-29 22:00:00,233.4,10.86,2.535,0
47,2024-06-04 15:00:00,216.79,1.993,0.432,1
24,2024-05-31 23:00:00,230.38,10.343,2.383,0
49,2024-06-28 13:00:00,224.57,4.116,0.924,1
42,2024-06-06 21:00:00,224.97,7.78,1.75,1
17,2024-06-07 20:00:00,229.4,16.234,3.724,0
38,2024-06-23 11:00:00,234.2,8.951,2.096,0
8,2024-06-11 09:00:00,233.66,12.374,2.891,0
42,2024-06-19 08:00:00,224.22,2.034,0.456,1
47,2024-06-02 14:00:00,218.0,0.792,0.173,1
27,2024-06-10 14:00:00,231.63,9.81,2.272,0
46,2024-06-07 04:00:00,226.12,2.103,0.475,1
48,2024-06-18 10:00:00,211.18,1.732,0.366,1
2,2024-06-28 06:00:00,233.29,14.604,3.407,0
37,2024-06-07 18:00:00,234.15,15.899,3.723,0
27,2024-06-05 21:00:00,233.91,15.378,3.597,0
18,2024-06-09 08:00:00,234.18,14.992,3.511,0
17,2024-06-04 17:00:00,233.38,12.524,2.923,0
50,2024-06-19 18:00:00,225.58,1.208,0.272,1
26,2024-06-16 08:00:00,235.07,13.468,3.166,0
34,2024-06-24 08:00:00,233.16,13.509,3.15,0
20,2024-06-11 07:00:00,230.08,15.432,3.551,0
43,2024-06-18 03:00:00,209.23,2.095,0.438,1
5,2024-06-05 04:00:00,230.19,12.106,2.787,0
40,2024-06-14 17:00:00,232.01,13.457,3.122,0
9,2024-06-04 02:00:00,230.56,9.717,2.24,0
24,2024-06-12 04:00:00,228.12,11.108,2.534,0
22,2024-06-03 07:00:00,231.66,14.935,3.46,0
11,2024-06-30 00:00:00,234.17,7.849,1.838,0
26,2024-06-18 12:00:00,229.27,8.601,1.972,0
44,2024-06-04 01:00:00,234.55,1.546,0.363,1
23,2024-06-26 16:00:00,231.24,10.359,2.395,0
33,2024-06-22 21:00:00,232.25,13.831,3.212,0
47,2024-06-01 11:00:00,206.22,1.106,0.228,1
20,2024-06-15 17:00:00,226.22,14.008,3.169,0
44,2024-06-18 11:00:00,217.07,2.241,0.486,1
38,2024-06-10 03:00:00,224.78,9.678,2.175,0
27,2024-06-13 06:00:00,232.29,14.141,3.285,0
47,2024-06-19 15:00:00,210.2,3.99,0.839,1
3,2024-06-01 18:00:00,228.82,16.979,3.885,0
25,2024-06-24 19:00:00,227.64,18.094,4.119,0
30,2024-06-21 15:00:00,223.27,8.397,1.875,0
32,2024-06-08 15:00:00,225.08,10.251,2.307,0
27,2024-06-27 07:00:00,229.02,15.645,3.583,0
33,2024-06-06 10:00:00,228.69,10.652,2.436,0
6,2024-05-31 15:00:00,231.8,9.872,2.288,0
43,2024-06-21 11:00:00,211.5,2.616,0.553,1
29,2024-06-10 16:00:00,228.9,12.046,2.757,0
46,2024-06-26 09:00:00,211.44,0.801,0.169,1
15,2024-06-05 13:00:00,229.89,8.847,2.034,0
37,2024-06-17 20:00:00,231.61,16.027,3.712,0
46,2024-06-08 19:00:00,223.92,1.202,0.269,1
50,2024-06-06 20:00:00,211.94,5.905,1.252,1
11,2024-06-15 17:00:00,226.23,14.25,3.224,0
26,2024-06-03 15:00:00,227.31,9.093,2.067,0
20,2024-06-09 16:00:00,225.68,11.134,2.513,0
18,2024-06-18 18:00:00,229.29,16.905,3.876,0
26,2024-06-17 22:00:00,231.68,12.726,2.948,0
43,2024-06-07 23:00:00,208.62,2.04,0.426,1
16,2024-05-31 23:00:00,229.49,10.076,2.312,0
46,2024-06-05 18:00:00,217.59,2.367,0.515,1
25,2024-06-21 08:00:00,231.24,13.349,3.087,0
10,2024-06-03 00:00:00,230.52,7.608,1.754,0
3,2024-06-20 22:00:00,233.83,11.315,2.646,0
22,2024-06-24 23:00:00,227.2,8.982,2.041,0
1,2024-06-09 23:00:00,234.85,9.33,2.191,0
3,2024-06-23 08:00:00,230.91,15.112,3.49,0
13,2024-06-11 21:00:00,229.67,14.509,3.332,0
43,2024-06-18 06:00:00,215.79,1.89,0.408,1
17,2024-06-14 00:00:00,226.58,8.235,1.866,0
31,2024-06-02 03:00:00,227.58,10.287,2.341,0
37,2024-06-03 22:00:00,228.94,11.089,2.539,0
38,2024-05-31 22:00:00,233.38,11.022,2.572,0
1,2024-06-17 08:00:00,230.11,15.154,3.487,0
13,2024-06-07 23:00:00,229.02,9.796,2.243,0
13,2024-06-15 15:00:00,226.34,10.399,2.354,0
42,2024-06-29 03:00:00,223.71,2.366,0.529,1
24,2024-06-09 13:00:00,224.24,8.225,1.844,0
26,2024-06-08 17:00:00,228.61,14.613,3.341,0
28,2024-06-12 15:00:00,231.06,9.833,2.272,0
20,2024-06-06 05:00:00,229.68,12.871,2.956,0
20,2024-05-31 12:00:00,233.88,8.482,1.984,0
48,2024-06-19 15:00:00,217.03,1.268,0.275,1
23,2024-06-07 06:00:00,227.16,15.237,3.461,0
37,2024-06-17 13:00:00,231.3,8.787,2.032,0
1,2024-06-29 05:00:00,231.17,12.428,2.873,0
25,2024-06-23 14:00:00,234.66,8.845,2.076,0
42,2024-06-22 09:00:00,211.57,2.247,0.475,1
41,2024-06-28 13:00:00,200.32,0.704,0.141,1
15,2024-06-01 15:00:00,233.71,9.17,2.143,0
28,2024-06-07 11:00:00,228.1,8.812,2.01,0
41,2024-06-07 09:00:00,222.84,7.42,1.654,1
14,2024-06-05 07:00:00,231.09,14.202,3.282,0
20,2024-06-20 02:00:00,225.18,8.662,1.951,0
47,2024-06-11 12:00:00,214.61,2.263,0.486,1
2,2024-06-28 01:00:00,231.66,8.537,1.978,0
30,2024-06-04 22:00:00,234.1,11.385,2.665,0
8,2024-06-24 10:00:00,233.24,10.424,2.431,0
20,2024-06-14 18:00:00,233.34,15.442,3.603,0
33,2024-06-28 03:00:00,232.55,8.926,2.076,0
32,2024-06-08 18:00:00,226.97,16.203,3.678,0
38,2024-06-26 18:00:00,226.94,16.277,3.694,0
29,2024-06-18 10:00:00,223.08,12.465,2.781,0
12,2024-06-05 05:00:00,231.11,11.664,2.696,0
43,2024-06-28 18:00:00,225.33,1.127,0.254,1
